20080328144824, 65.5250222657072, 29.47261627709362, 10_train
20080405160011, 70.58268465829624, 22.843357015350403, 10_train
20080405160011, 17.434965629227086, 14.440528010109597, 10_bus
20080617094444, 16.982957322534073, 12.885324836974167, 10_bus
20080617094444, 6.27671186660403, 2.8197981988844645, 10_walk
20080617094444, 81.95992155250792, 33.42183241146644, 10_train
20080618003409, 61.20309479741218, 30.416984969380263, 10_train
20080618003409, 6.159084010388985, 3.737470207074897, 10_walk
20080618003409, 26.597074804141258, 14.717490701466453, 10_bus
20080618003409, 51.96150290139801, 18.490878369337114, 10_subway
20080618003409, 33.51814083879774, 14.29464977271843, 10_bus
20080618121033, 5.336133203456351, 2.664568613698597, 10_walk
20080618121033, 30.595956833440937, 16.487940016540506, 10_bus
20080618121033, 6.282812091219049, 3.138580614010381, 10_walk
20080618121033, 26.708397114292598, 12.288257003833172, 10_bus
20080618121033, 6.136778231106788, 2.0215372218742877, 10_walk
20080618121033, 62.974596631652155, 22.517655060642532, 10_train
20080801023537, 5.712045298078367, 3.4399949097128566, 10_walk
20080801023537, 62.57375867189603, 23.03039545362343, 10_subway
20080915231738, 25.21530031476222, 12.994759859391998, 10_bus
20080915231738, 5.184564285098906, 2.531425036486084, 10_walk
20080915231738, 20.517128462572913, 15.636909717846885, 10_bus
20080915231738, 5.47467055294949, 2.7492181210059066, 10_walk
20080915231738, 48.25721857102547, 25.56667255955806, 10_subway
20080915231738, 6.594207189999805, 4.01994741211416, 10_walk
20080916114237, 7.019498679679707, 5.071378276886163, 10_walk
20080916114237, 35.14077145283528, 25.378339399670413, 10_subway
20080916114237, 5.481956320911431, 3.2248592868119275, 10_walk
20080916114237, 37.85568026768681, 23.59162370000209, 10_taxi
20080916114237, 147.62315879678926, 57.42491047423184, 10_train
20080916221234, 112.4877590424513, 63.249909091617276, 10_train
20080916221234, 31.736956326919312, 22.362797157246703, 10_taxi
20080917101511, 26.420328266458995, 18.248599229366093, 10_bus
20080917101511, 4.533857974907954, 2.9094182748476323, 10_walk
20080917101511, 139.12804007455105, 54.14459723332824, 10_train
20080917225654, 114.7997524449137, 62.396082488917855, 10_train
20080917225654, 25.775478933702612, 21.703937474943405, 10_taxi
20080917225654, 4.579475019544773, 3.1519256224120196, 10_walk
20080917225654, 53.28536587046196, 21.774943192977066, 10_subway
20080917225654, 6.305337937655772, 3.7181142966172525, 10_walk
20080918104339, 43.236982669362895, 27.5826210965444, 10_subway
20080918104339, 5.540084743375812, 2.865535052057096, 10_walk
20080918104339, 24.204687797413083, 13.053262983276213, 10_bus
20080918104339, 4.936703963718188, 3.0712346201677847, 10_walk
20080919000927, 117.35723096721415, 61.14090584093593, 10_train
20080919000927, 18.45979767615769, 8.330490376406287, 10_bus
20080919000927, 37.32587968211079, 21.99507623132405, 10_taxi
20080919104235, 7.562089015121232, 2.756715431218597, 10_walk
20080919104235, 42.862323592393395, 22.483418786946647, 10_subway
20080919104235, 5.759646676117895, 4.1885935485017445, 10_walk
20080919104235, 21.468328082205257, 13.60106605173388, 10_bus
20080919104235, 6.673584460034651, 3.8324327772619102, 10_walk
20080919104235, 148.46713097194538, 59.19338035144597, 10_train
20080921224934, 113.45459019076623, 67.13995126965762, 10_train
20080921224934, 11.012499998218848, 15.177269852127504, 10_taxi
20080921224934, 46.215910608249565, 23.1178428267146, 10_subway
20080922111517, 51.54364799265204, 22.874004466608152, 10_subway
20080922111517, 33.892534839314, 18.03764160872135, 10_taxi
20080922111517, 141.14135816503466, 62.080895359090654, 10_train
20080922234926, 118.77941674684874, 62.326136198536304, 10_train
20080922234926, 11.85953123608029, 15.875205437969683, 10_taxi
20080922234926, 48.52644826812419, 22.43625361341844, 10_subway
20080922234926, 6.028281700160509, 1.7289552881398935, 10_walk
20080923121817, 48.69326965866625, 22.578861551277836, 10_subway
20080923121817, 34.33818461782344, 14.984737767000842, 10_taxi
20080923121817, 171.45913738179772, 32.228945347330736, 10_train
20080923231456, 114.76904090235601, 63.494384983531916, 10_train
20080923231456, 7.04597037582607, 11.175620744511857, 10_taxi
20080923231456, 46.536203559636434, 19.73761298759303, 10_subway
20080923231456, 6.461692468689164, 3.3133585887096944, 10_walk
20080924113459, 30.497293609112475, 21.533743576577987, 10_taxi
20080924113459, 6.355357077731438, 3.136467613661197, 10_walk
20080924113459, 40.32208731580392, 25.299738769267545, 10_subway
20080924113459, 5.720801185572484, 2.620179798111469, 10_walk
20080924113459, 31.58695289136934, 17.064454725022323, 10_taxi
20080924113459, 143.52322301367104, 60.71136687136166, 10_train
20080924231334, 116.74564053187456, 60.714308679268214, 10_train
20080924231334, 14.77815248061008, 17.802906450803185, 10_taxi
20080924231334, 45.10808001466952, 24.611343585760842, 10_subway
20080924231334, 5.437706209903747, 2.4584572378451286, 10_walk
20080925104204, 23.62793642530937, 19.749196538144375, 10_taxi
20080925104204, 149.06843902118527, 56.62597640353323, 10_train
20080925233430, 116.49870690767467, 60.20805138429714, 10_train
20080925233430, 12.202361274026066, 15.575117297286429, 10_taxi
20080925233430, 54.26169069175428, 18.920931954294034, 10_subway
20080925233430, 5.934541784146557, 1.4827269256582358, 10_walk
20080926105402, 48.18693400922714, 26.41924638100574, 10_subway
20080926105402, 7.818134187105606, 5.564393409637774, 10_walk
20080926105402, 29.70976314887201, 20.00735696271859, 10_taxi
20080926105402, 147.0532845934329, 60.262541582749435, 10_train
20080926234138, 121.39160115688006, 75.94431135345849, 10_train
20080926234138, 25.54010701490377, 17.06723301147651, 10_taxi
20080926234138, 52.8146775739882, 19.165362141857333, 10_subway
20080926234138, 6.461475118081053, 2.7381646040450307, 10_walk
